username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020/04/16 14:16;2;5;"Sign up for this! 4 hours of #serverless goodness from the best in the business. I’m super excited to be the host of this awesome online event! https://twitter.com/iamstan/status/1250718570935394306 …";;;#serverless;"1250744853224398849";https://twitter.com/jeremy_daly/status/1250744853224398849
;2020/04/16 13:12;3;6;"I find this especially true for the #Serverless community & its jargon. Are we really being inclusive if we always expect our audience to have a strong engineering background, or to know what SQS is? A lot of people who want to learn don't, & that's ok! #ServerlessForEveryonehttps://twitter.com/QuinnyPig/status/1250472212286574593 …";;;#Serverless #ServerlessForEveryonehttps;"1250728839359193088";https://twitter.com/Sarutule/status/1250728839359193088
;2020/04/16 13:06;2;1;"We have been monitoring all kinds of #serverless infrastructures for a while now. Here are the main reasons for app failures in our experience and tips on how to build resilient architectures: https://bit.ly/2XHAnJM We will go into more detail in our webinar today! Link in blogpic.twitter.com/13b0Ostw1B";;;#serverless;"1250727331334938625";https://twitter.com/thedashbird/status/1250727331334938625
;2020/04/16 12:07;1;3;"I will be talking about Logic Apps, Automation & cost saving on this year's Global Azure Greece #azure #Serverless …https://global-azure-greece-2020.azurewebsites.net/";;;#azure #Serverless;"1250712410119376897";https://twitter.com/DFintz/status/1250712410119376897
;2020/04/16 12:00;1;0;"In this track you will learn what it means to build up a #serverless-first mindset with numerous real-world examples. Find out more: http://ow.ly/EXhz30qye6z #SLA_conpic.twitter.com/Oh3bplp3nS";;;#serverless #SLA_conpic;"1250710605180403713";https://twitter.com/serverlesscon/status/1250710605180403713
;2020/04/16 11:04;3;1;"I’ve bought a domain name for TraceLab, now there is no going back #Serverless #nodejs #TypeScript";;;#Serverless #nodejs #TypeScript;"1250696475081945088";https://twitter.com/uros_nikolic94/status/1250696475081945088
;2020/04/16 10:47;1;1;"MS SQL Server on macOS with Docker and vs Code #SQLServer #serverless https://dev.to/ijason/ms-sql-server-on-macos-with-docker-and-vs-code-2fpe … Via HackerNews https://news.ycombinator.com/item?id=22887086 …";;;#SQLServer #serverless;"1250692228634345473";https://twitter.com/GoNorthStack/status/1250692228634345473
;2020/04/16 02:29;196;509;"30 Simple Tricks to Level Up Your Python Coding. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode https://bit.ly/2VlxMT5 pic.twitter.com/AidnvaExvo";;;#BigData #Analytics #DataScience #AI #MachineLearning #IoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode;"1250566979783622656";https://twitter.com/patri_vaquero_/status/1250566979783622656
;2020/04/15 18:12;2;1;"Looking to lock down your #Serverless Infrastructure? We've shared how to reach short term goals, now reach that long term goal by leveraging serverless functions to automatically detect compromised function credentials. We can help, contact us to get started! pic.twitter.com/ggdCi3QaBp";;;#Serverless;"1250441851854708746";https://twitter.com/puma_scan/status/1250441851854708746
;2020/04/15 13:15;9;7;"Join AWS for an update on AWS Serverless releases from 2019 through today in our webinar, and learn how they can empower customers to build cloud native modern applications that drive business agility. https://whats-new-in-serverless.splashthat.com/?sc_channel=em&sc_campaign=%7b%7bprogram.name%7d%7d&sc_medium=em_%7b%7bcampaign.id%7d%7d&sc_content=REG_webinar_strat&sc_geo=emea&sc_country=nl&sc_outcome=reg&trkCampaign=bnl20_whatsnewinserverless&trk=em_inv_sales_bnl20_whatsnewinserverless … #aws #serverless #webinar";;;#aws #serverless #webinar;"1250367202135625728";https://twitter.com/dennisoverbeeke/status/1250367202135625728
;2020/04/15 11:43;2;0;"#serverless went crazy. You have one simple Lambda to do the job, and then several other Lambdas and SNS and whatnot to take care of monitoring, alerting, logs and chaining stuff together... This is ultimately stupid. #ServerLessIsLiepic.twitter.com/7vRJ70nDou";;;#serverless #ServerLessIsLiepic;"1250343914218770432";https://twitter.com/wdolek/status/1250343914218770432
;2020/04/15 07:49;1;0;"Fission for k8s is interesting... #serverless";;;#serverless;"1250285000391458818";https://twitter.com/PratikJain4/status/1250285000391458818
;2020/04/15 07:48;47;53;"I’ve just been let go from my role - definitely not a fun time right now - let me know if you know of anyone looking for some help in the #dataengineering and #serverless space - my DM’s are open!";;;#dataengineering #serverless;"1250284908225822722";https://twitter.com/petehanssens/status/1250284908225822722
;2020/04/14 16:32;8;23;"Before #serverless, I would get a little tense when I received an email saying that OpenSSL was releasing a HIGH severity fix release later today. "What might I have to patch?" With #serverless, I depend on @awscloud to care for that for me, and I focus on my code. Thanks!";;@awscloud;#serverless #serverless;"1250054326535536641";https://twitter.com/jthomerson/status/1250054326535536641
;2020/04/14 13:02;1;0;"Certificate of Completion #udemy #onlinecourse #AWS #awscertifications #serverless #framework #mattiaisoverparty #Cudi #DictatorTrump #ModiMangalMessage #TuesdayThoughts #TuesdayMorning #TamilNewYear #TuesdayMotivationpic.twitter.com/fhhnbUE2eF";;;#udemy #onlinecourse #AWS #awscertifications #serverless #framework #mattiaisoverparty #Cudi #DictatorTrump #ModiMangalMessage #TuesdayThoughts #TuesdayMorning #TamilNewYear #TuesdayMotivationpic;"1250001415986184192";https://twitter.com/nmedia82/status/1250001415986184192
;2020/04/13 22:51;10;40;"I'm stacking up a lot of #serverless content in the coming weeks across all levels, everything from getting started to the deepest of dives! I hope you'll join me for some (or all!) of these sessions: 1/";;;#serverless;"1249787191297019905";https://twitter.com/rts_rob/status/1249787191297019905
;2020/04/13 18:15;1;0;"Still not sure what #serverless is all about? Here's a primer, just for you: https://medium.com/swlh/what-is-serverless-the-2020-edition-5a2f21581fe5 …pic.twitter.com/mt7YdpVyTr";;;#serverless;"1249717802635837440";https://twitter.com/myplanet/status/1249717802635837440
;2020/04/13 17:00;54;154;"New blog! Translating documents at enterprise scale with serverless: https://aws.amazon.com/blogs/compute/translating-documents-at-enterprise-scale-with-serverless/ … #aws #serverless";;;#aws #serverless;"1249699059255910401";https://twitter.com/jbesw/status/1249699059255910401
;2020/04/11 19:39;29;31;"Top 20 R #Programming #Books To Teach Yourself From Scratch. #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Statistics #Coding #100DaysofCode http://bit.ly/3bJZDmC pic.twitter.com/WYHX6883Cq";;;#Programming #Books #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Statistics #Coding #100DaysofCode;"1249014112643944450";https://twitter.com/patri_vaquero_/status/1249014112643944450
;2020/04/16 14:45;1;0;"Azure Functions with PowerShell, How I started from @omiossec_med #azure #serverless #powershellhttps://dev.to/omiossec/azure-functions-powershell-6-weeks-after-4kf1 …";;@omiossec_med;#azure #serverless #powershellhttps;"1250752064143208450";https://twitter.com/omiossec_med/status/1250752064143208450
;2020/04/16 14:17;2;1;"8 last spots up for grabs for today's webinar on #serverless at scale: 'the present and future of modern cloud architectures' - GO! Register here: https://bit.ly/2K4u0YT #DevSecOps #DEVcommunity #CloudComputing #DevOpspic.twitter.com/wnUXZ3oE5I";;;#serverless #DevSecOps #DEVcommunity #CloudComputing #DevOpspic;"1250745229256335361";https://twitter.com/thedashbird/status/1250745229256335361
;2020/04/16 13:41;1;0;"@stackeryio expands its #Serverless offering with new security and CI/CD features https://sdtimes.com/cloud/stackery-expands-its-serverless-offering-with-new-security-and-ci-cd-features/ …";;@stackeryio;#Serverless;"1250736133224333313";https://twitter.com/antstackio/status/1250736133224333313
;2020/04/16 13:38;1;1;"@thedashbird Dashbird snaps up €1.9 million to help developers fix #Serverless apps in seconds. https://www.eu-startups.com/2020/04/dashbird-snaps-up-e1-9-million-to-help-developers-fix-serverless-apps-in-seconds/ …";;@thedashbird;#Serverless;"1250735262604255233";https://twitter.com/antstackio/status/1250735262604255233
;2020/04/16 12:44;1;6;"Its generally recognised that #Serverless reduces barriers to entry for #developers, but there's still lots to think about in app architecture, and some older stuff to unlearn as you get deeperhttps://www.thoughtworks.com/insights/blog/traits-serverless-architecture …";;;#Serverless #developers;"1250721636250259456";https://twitter.com/matkeep/status/1250721636250259456
;2020/04/16 11:07;2;0;"#SERVERLESS #WEEKLY:Serverless News & Announcements Stories Concepts Reads Videos, Podcasts, and Live Streams… https://www.jeremydaly.com/newsletter-issue-85/ …pic.twitter.com/cxQq4OIlZ6";;;#SERVERLESS #WEEKLY;"1250697418699669504";https://twitter.com/moueller1961/status/1250697418699669504
;2020/04/16 08:51;34;17;"Concept Vehicle by @Aeromobix. #MachineLearning. #BigData #Analytics #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode #SoftwareEngineering ##SoftwareEngineerpic.twitter.com/AGMVEUGIGg";;@Aeromobix;#MachineLearning #BigData #Analytics #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode #SoftwareEngineering # #SoftwareEngineerpic;"1250663161541177345";https://twitter.com/aeromobix/status/1250663161541177345
;2020/04/16 01:15;2;1;"How to Handle your Python packaging in Lambda with #Serverless plugins https://serverless.com/blog/serverless-python-packaging/ …";;;#Serverless;"1250548226580717569";https://twitter.com/PivotalStorage/status/1250548226580717569
;2020/04/15 19:38;4;9;"Where do you keep credentials for your Lambda functions? Read it here https://bit.ly/2UXP4GZ #Serverless #lambda #AWS #CloudComputingpic.twitter.com/4gREgZXfmb";;;#Serverless #lambda #AWS #CloudComputingpic;"1250463427295940608";https://twitter.com/WeWarpJS/status/1250463427295940608
;2020/04/15 17:44;3;8;"Do you find all the ways you can grant/deny access to S3 buckets confusing? Me too. So I wrote a little about it to get it to stick in my mind. #serverless #awshttps://dev.to/matttyler/the-hitchhiker-s-guide-to-s3-access-controls-2h0a …";;;#serverless #awshttps;"1250434854346321924";https://twitter.com/MatthewTyler13/status/1250434854346321924
;2020/04/15 14:00;6;2;"Ever thought of #moving to #serverless? This article talks about the benefits that help you identify the need for serverless migration with @awscloud. Read more http://ow.ly/EVCT50zeEcD #ThinkServerless";;@awscloud;#moving #serverless #ThinkServerless;"1250378414739132418";https://twitter.com/SLAppForge/status/1250378414739132418
;2020/04/14 23:51;1;2;"Where should you choose to spend more of your scarce resources (people, money, attention) on building features or building infrastructure? #Serverless";;;#Serverless;"1250164704028184577";https://twitter.com/mikelor/status/1250164704028184577
;2020/04/14 17:53;24;71;"Dive deep on using @GitLab CI/CD pipeline to build, test & deploy apps with AWS #Serverless Application Model: https://go.aws/3b1Mw07 pic.twitter.com/GYsb2V84ci";;@GitLab;#Serverless;"1250074800627896327";https://twitter.com/awscloud/status/1250074800627896327
;2020/04/13 11:14;1;0;"Future is #Serverless";;;#Serverless;"1249611868999581698";https://twitter.com/ishan_mahajan4/status/1249611868999581698
;2020/04/12 21:56;14;4;"Top Books on #DataScience You Cannot Afford to Miss. #BigData #Analytics #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #Linux #Mathematics #Statistics #Programming #Coding #100DaysofCode https://bit.ly/31AHIKU pic.twitter.com/kS9ylqcwgC";;;#DataScience #BigData #Analytics #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #Linux #Mathematics #Statistics #Programming #Coding #100DaysofCode;"1249410993660272646";https://twitter.com/patri_vaquero_/status/1249410993660272646
;2020/04/11 17:24;6;7;"You can finally change your #serverless #NodeJS runtime on Stormkit - all it takes is a couple of clicks pic.twitter.com/ssldCdzOT7";;;#serverless #NodeJS;"1248980311481909248";https://twitter.com/stormkitio/status/1248980311481909248
;2020/04/11 01:35;4;2;"#aws + #serverless + pure CSS + pure JavaScript = 100% performance pic.twitter.com/IaKuJdIBwF";;;#aws #serverless;"1248741494414020610";https://twitter.com/billbarthel/status/1248741494414020610
;2020/04/16 10:07;3;4;"“http://LEGO.com was migrated to #serverless from a typical legacy monolith ecommerce platform in July 2019” https://medium.com/lego-engineering/accelerating-with-serverless-625da076964b …";;;#serverless;"1250682115550842880";https://twitter.com/bigjump/status/1250682115550842880
;2020/04/16 01:28;2;3;"I believe re-designing your legacy apps to #Azure #Serverless is easier than this #WVD stuff. Not to mention #costpic.twitter.com/yV7f7HJhT8";;;#Azure #Serverless #WVD #costpic;"1250551660105142274";https://twitter.com/jasperkraak/status/1250551660105142274
;2020/04/15 21:36;194;346;"Free MIT #MachineLearning and #Statistics Online Courses to Boost Your Skills As You Self-Isolate. #BigData #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #CloudComputing #Serverless #Linux #Programming #Coding #100DaysofCode https://ocw.mit.edu/courses/new-courses/ …pic.twitter.com/yQy7Sg6uy2";;;#MachineLearning #Statistics #BigData #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #CloudComputing #Serverless #Linux #Programming #Coding #100DaysofCode;"1250493178962214912";https://twitter.com/gp_pulipaka/status/1250493178962214912
;2020/04/15 17:38;4;8;"This was a lot of fun! Thanks @thundraio, for letting me chat about #serverless. https://twitter.com/thundraio/status/1250431181289426952 …";;@thundraio;#serverless;"1250433429415399424";https://twitter.com/jeremy_daly/status/1250433429415399424
;2020/04/15 07:53;25;13;"Best Cloud VPS Dedicated Server available... To avail such services, connect with us today. Visit at >> http://alphavbox.com #BeSafeGoDigital #StayHome #StaySafe #HellOfABird #HTGAWM #100DaysOfCode #linux #serverless #mlforlife #machineLearning #AI #IoT #COVID19Pandemicpic.twitter.com/gWgwh9y9x7";;;#BeSafeGoDigital #StayHome #StaySafe #HellOfABird #HTGAWM #100DaysOfCode #linux #serverless #mlforlife #machineLearning #AI #IoT #COVID19Pandemicpic;"1250286089534730243";https://twitter.com/VboxAlpha/status/1250286089534730243
;2020/04/15 02:46;9;6;"Join us tomorrow, Wednesday, at 6:15PM US Pacific Time on Zoom for our 45th Serverless Hacking Challenge. This month we are diving into Amazon Polly for fun and glory! #serverless #hackathon #awshttps://www.meetup.com/lambdasharp/events/mmnnqrybcgbtb/ …";;;#serverless #hackathon #awshttps;"1250208863086768129";https://twitter.com/LambdaSharp/status/1250208863086768129
;2020/04/14 22:03;2;1;"If you don't cover your Docker daemon API port you'll have a hell of a time #daemonAPIport #serverless https://www.theregister.co.uk/2020/04/08/docker_malware_attacks/ … Via HackerNews https://news.ycombinator.com/item?id=22870030 …";;;#daemonAPIport #serverless;"1250137648339001351";https://twitter.com/GoNorthStack/status/1250137648339001351
;2020/04/14 07:40;1;1;"No messages are ever stored to a database. #serverless http://chatroomhub.com";;;#serverless;"1249920564980068352";https://twitter.com/chatroomhub/status/1249920564980068352
;2020/04/13 22:55;1;0;"#Security for #serverless and container-based workloads requires implementing best practices across the development lifecycle. Watch Onica’s William Kray and Troy Ready to learn important considerations to be aware of when securing your infrastructure: https://onica.com/videos/security-through-the-stages-from-application-development-to-deployment/ …pic.twitter.com/5dANw4CFDL";;;#Security #serverless;"1249788222994919425";https://twitter.com/OnicaGroup/status/1249788222994919425
;2020/04/13 20:00;2;0;"#ServerlessArchitecture is a software design pattern which eliminates the need for server software & hardware management, such that developers can focus on the individual functions in their application code. Learn more about #Serverless architecture: https://bit.ly/2sRUqrx";;;#ServerlessArchitecture #Serverless;"1249744196879220736";https://twitter.com/ThinkPalm/status/1249744196879220736
;2020/04/09 11:52;98;163;"And on every device! #WebDev #BigData #Analytics #DataScience #CyberSecurity #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCodepic.twitter.com/lCkLt33nd5";;;#WebDev #BigData #Analytics #DataScience #CyberSecurity #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCodepic;"1248171993314103296";https://twitter.com/PratikNilange/status/1248171993314103296
;2020/04/09 00:42;81;77;"20 Best #MachineLearning #Books for Beginner & Experts in 2020. #BigData #Analytics #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode https://bit.ly/2w9FRBP pic.twitter.com/I7zK9WnkCR";;;#MachineLearning #Books #BigData #Analytics #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode;"1248003423573667840";https://twitter.com/patri_vaquero_/status/1248003423573667840
;2020/04/08 22:54;2;0;"Interruption proof. A golden image using AWS images. #DevSecOps #Serverless";;;#DevSecOps #Serverless;"1247976003508420608";https://twitter.com/HardPrimeCom/status/1247976003508420608
;2020/04/15 19:50;5;4;"WarpJS Features #6 | Build & Deploy WarpJS manages all the deployment steps for you, nothing to learn, no cloud account to setup. Everything is managed! http://bit.ly/32iHeKa #Serverless #Frontend #backend #webdevpic.twitter.com/Vu2cXALGYy";;;#6 #Serverless #Frontend #backend #webdevpic;"1250466448599908353";https://twitter.com/WeWarpJS/status/1250466448599908353
;2020/04/15 18:24;0;1;"@gblaquiere I can't wait to learn about #Iot & #serverless! See you tomorrow.";;@gblaquiere;#Iot #serverless;"1250444986405060609";https://twitter.com/zeppaman/status/1250444986405060609
;2020/04/15 16:47;6;13;"This Friday's Serverless Coffee Chat features Ben Ellerby - we'll be talking about his work on the amazing Serverless Dev Tools project, and what it's like to be a new Serverless Hero. Join us at 12pm EST on Twitter. #serverless @EllerbyBenhttps://www.npmjs.com/package/sls-dev-tools …";;@EllerbyBenhttps;#serverless;"1250420442902319112";https://twitter.com/jbesw/status/1250420442902319112
;2020/04/15 16:15;1;1;"I'm toying with Serverless Aurora. Are there other #serverless #PostgreSQL databases I should consider?";;;#serverless #PostgreSQL;"1250412545929871360";https://twitter.com/jimboolean/status/1250412545929871360
;2020/04/15 04:15;8;17;"Create, build, and run a cloud-native Node #serverless app in less than 5 minutes https://ibm.co/3baS9t3 #NodeJS";;;#serverless #NodeJS;"1250231114301681664";https://twitter.com/IBMDeveloper/status/1250231114301681664
;2020/04/14 20:40;3;13;"#Microservices make it possible for #serverless architecture to effortlessly scale. In this Hands-On Lab, integrate Google Cloud Functions and Cloud SQL. https://okt.to/FOcol5";;;#Microservices #serverless;"1250116620988579840";https://twitter.com/linuxacademyCOM/status/1250116620988579840
;2020/04/14 20:33;1;0;"Looking to lock down your #Serverless Infrastructure? Join us for Day 2 with tips for your short-term goals by: Centralizing #Serverless function and network audit logs and developing a monitoring and alerting strategy for function logs. pic.twitter.com/Ww4utPqtZT";;;#Serverless #Serverless;"1250114858101747720";https://twitter.com/puma_scan/status/1250114858101747720
;2020/04/13 21:33;0;2;"Compilation happens on the backend via. the GNU Cobol Compiler. @gnutools Here's a high-level #aws #serverless architecture diagram of how that works. pic.twitter.com/rBao9rTq8h";;@gnutools;#aws #serverless;"1249767666442596354";https://twitter.com/lexsapkota/status/1249767666442596354
;2020/04/13 12:00;17;21;"Best Cloud VPS Dedicated Server available... To avail such services, connect with us today. Visit at >> http://alphavbox.com #BeSafeGoDigital #StayHome #StaySafe #ModiVideoMessage #HTGAWM #100DaysOfCode #linux #serverless #mlforlife #machineLearning #AI #IoT #COVID19Pandemicpic.twitter.com/5FWQmwBgUx";;;#BeSafeGoDigital #StayHome #StaySafe #ModiVideoMessage #HTGAWM #100DaysOfCode #linux #serverless #mlforlife #machineLearning #AI #IoT #COVID19Pandemicpic;"1249623435820457985";https://twitter.com/VboxAlpha/status/1249623435820457985
;2020/04/13 10:00;2;0;"HAPPY EASTER! As a gift, we have our easter special for you. Enter our raffle to win a book copy of “Running Serverless: Introduction to AWS Lambda and the Serverless Application Model. http://ow.ly/ke4630qxmmm #sla_con #serverless pic.twitter.com/osG2VIWVQy";;;#sla_con #serverless;"1249593208415412224";https://twitter.com/serverlesscon/status/1249593208415412224
;2020/04/12 20:04;3;1;"In this fun blog, Ryan Lenahan shows his project aimed at developing a #serverless twitter streamer and how it performs sentiment analysis. Learn the details: https://bit.ly/34vbLFt";;;#serverless;"1249383021259751428";https://twitter.com/thundraio/status/1249383021259751428
;2020/04/10 12:01;133;365;"Well... #WebDev #BigData #Analytics #DataScience #CyberSecurity #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCodepic.twitter.com/1eQjCdQPWE";;;#WebDev #BigData #Analytics #DataScience #CyberSecurity #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCodepic;"1248536656220585984";https://twitter.com/PratikNilange/status/1248536656220585984
;2020/04/09 20:06;1;2;"Considering migrating from .NET to .NET Core, AWS recently announced Lambda support for .NET Core 3.1. Learn more here: https://aws.amazon.com/blogs/compute/announcing-aws-lambda-supports-for-net-core-3-1/ … #aws #serverless pic.twitter.com/iBaloG0tQP";;;#aws #serverless;"1248296207589335041";https://twitter.com/EplexityLLC/status/1248296207589335041
;2020/04/15 06:18;199;340;"13 Python #DataScience and #MachineLearning Libraries You Need to Know. #BigData #Analytics #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode https://bit.ly/2XIGQEa pic.twitter.com/CxPNA4Gecv";;;#DataScience #MachineLearning #BigData #Analytics #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode;"1250262152172179462";https://twitter.com/gp_pulipaka/status/1250262152172179462
;2020/04/14 16:55;2;0;"What is Serverless? Learn Serverless by creating a Slack App ☞ http://bit.ly/2OLS1Gh #Serverless pic.twitter.com/AQuHiNoFuS";;;#Serverless;"1250060006591991810";https://twitter.com/Iamcodequs/status/1250060006591991810
;2020/04/14 12:59;3;3;"Thanks for the awesome PR @serkan_ozal! #serverless #opensourcehttps://twitter.com/SlsDevTools/status/1249999324148367360 …";;@serkan_ozal;#serverless #opensourcehttps;"1250000834114527233";https://twitter.com/EllerbyBen/status/1250000834114527233
;2020/04/14 09:53;3;3;"I come from infrastructure. To become a true cloud architect, one should be good in both: Infra and Development. They're both Code, but VERY different code! I'm learning that the hard way, building a web in #GoLang on #AWS #Serverless (Dynamo, Fargate etc), and I feel so clumsy!";;;#GoLang #AWS #Serverless;"1249953807158607873";https://twitter.com/matjovanovic/status/1249953807158607873
;2020/04/13 23:05;1;0;"Docker starts work on improving file system performance on macOS #filesystemperformance #serverless https://github.com/docker/roadmap/issues/7 … Via HackerNews https://news.ycombinator.com/item?id=22859440 …";;;#filesystemperformance #serverless;"1249790732040384513";https://twitter.com/GoNorthStack/status/1249790732040384513
;2020/04/13 21:22;2;0;"@ServerlessChats: 'Episode #44: Data Modeling Strategies from The @DynamoDB Book with Alex DeBrie (@alexbdebrie) is now available! Watch on YouTube or listen on your favorite podcast app! #serverless #nosql https://t… pic.twitter.com/zPyJ5Y003f, see more http://tweetedtimes.com/topic/nosql?s=tnp …";;@ServerlessChats @DynamoDB @alexbdebrie;#44 #serverless #nosql;"1249764927620907015";https://twitter.com/TT_NoSQL/status/1249764927620907015
;2020/04/12 21:57;27;8;"10 Extraordinary GitHub Repos for All Developers. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #PyTorch #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode https://bit.ly/2UxPyDf pic.twitter.com/4hspeqI896";;;#BigData #Analytics #DataScience #AI #MachineLearning #IoT #PyTorch #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode;"1249411413195587589";https://twitter.com/patri_vaquero_/status/1249411413195587589
;2020/04/12 21:00;12;9;"Interested in writing about Serverless, GraphQL, or JAMstack? Join the “Write with Fauna” program to build educational content about this exciting new stack - and get paid! http://ow.ly/3e5q50zavWt #Serverless #JAMstack #GraphQL #ReactJS #GatsbyJS #NextJS #Javascript #VueJS";;;#Serverless #JAMstack #GraphQL #ReactJS #GatsbyJS #NextJS #Javascript #VueJS;"1249397078381469702";https://twitter.com/fauna/status/1249397078381469702
;2020/04/11 22:50;1;1;"#Vue — Going #Serverless with #Firebase https://bit.ly/39YOEEr #VueJSpic.twitter.com/0YVw1yf0hy";;;#Vue #Serverless #Firebase #VueJSpic;"1249062171826405377";https://twitter.com/macronimous/status/1249062171826405377
;2020/04/09 21:24;1;0;"Amazon Elastic Container Service now supports Amazon EFS file systems. #Serverless #Containerizedhttp://feedproxy.google.com/~r/AmazonWebServicesBlog/~3/hjCNPaKz364/ …";;;#Serverless #Containerizedhttp;"1248315744590401540";https://twitter.com/p_schwan/status/1248315744590401540
;2020/04/08 22:59;2;55;"Today is my one year anniversary at @awscloud as a Senior Developer Advocate for #serverless - it has been a wyld ride! My life is unrecognizable from a year ago. I’m taking this opportunity to be thankful with everything going on.";;@awscloud;#serverless;"1247977285644247040";https://twitter.com/virgilvox/status/1247977285644247040
;2020/04/13 17:31;3;1;"Very cool—work-in-progress on Dart support for @CloudstateIO: https://github.com/sleipnir/cloudstate-dart-support … #stateful #serverless";;@CloudstateIO;#stateful #serverless;"1249706855460409345";https://twitter.com/viktorklang/status/1249706855460409345
;2020/04/13 16:53;23;80;"Episode #44: Data Modeling Strategies from The @DynamoDB Book with Alex DeBrie (@alexbdebrie) is now available! Watch on YouTube or listen on your favorite podcast app! #serverless #nosql https://serverlesschats.com/44 pic.twitter.com/xv1P5d0iaG";;@DynamoDB @alexbdebrie;#44 #serverless #nosql;"1249697131306405888";https://twitter.com/ServerlessChats/status/1249697131306405888
;2020/04/13 11:08;7;3;"What level of #serverless @awscloud content are people hungry for?";;@awscloud;#serverless;"1249610274593820674";https://twitter.com/CdkPatterns/status/1249610274593820674
;2020/04/13 00:39;1;1;"Weekendproject: my dad found it cumbersome to calculate rent adjustments based on the danish netto price index. I made him a calculator using vuejs, netlify and AWS Lambda. https://www.nettoprisindeks.dk #vue #vuejs #lambda #aws #awslambda #serverless #weekendproject";;;#vue #vuejs #lambda #aws #awslambda #serverless #weekendproject;"1249451981057536005";https://twitter.com/b_noergaard/status/1249451981057536005
;2020/04/12 22:01;14;8;"BLiTZ — A Bayesian Neural Network Library for #PyTorch. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Statistics #Programming #Coding #100DaysofCode https://bit.ly/3aKs5EK pic.twitter.com/ajvwtcbhta";;;#PyTorch #BigData #Analytics #DataScience #AI #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Statistics #Programming #Coding #100DaysofCode;"1249412360827215872";https://twitter.com/patri_vaquero_/status/1249412360827215872
